,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,price_log,distrito_barajas,distrito_carabanchel,distrito_centro,distrito_chamartín,distrito_chamberí,distrito_ciudad_lineal,distrito_fuencarral___el_pardo,distrito_hortaleza,distrito_latina,distrito_moncloa___aravaca,distrito_moratalaz,distrito_puente_de_vallecas,distrito_retiro,distrito_salamanca,distrito_san_blas___canillejas,distrito_tetuán,distrito_usera,distrito_vicálvaro,distrito_villa_de_vallecas,distrito_villaverde,rt_hotel_room,rt_private_room,rt_shared_room,air_conditioning,kitchen_and_else,tv,wifi,white_goods,elevator,long_term_stays,Sentiment_Score_Afinn,commo
89,459362,1,95,99,0.0,107.0,2,1,1,1,127.0,7,365,80,129,17,4.6,4.57,4.65,4.66,4.71,4.89,4.49,1,1.01,4.844187086458591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,6.921259842519685,0
90,462072,1,92,91,1.0,2.0,6,1,2,3,152.0,3,1124,256,205,30,4.95,4.97,4.97,4.95,4.97,4.92,4.88,0,1.32,5.0238805208462765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,14.098522167487683,1
91,469231,1,95,99,0.0,107.0,2,1,1,1,120.0,3,365,69,75,8,4.57,4.68,4.73,4.69,4.73,4.93,4.53,1,0.59,4.787491742782046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5.671232876712328,0
92,470132,1,100,100,1.0,9.0,2,1,1,2,87.0,31,330,4,53,5,4.8,4.76,4.78,4.92,4.96,4.61,4.73,0,0.34,4.465908118654584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,13.339622641509434,1
93,838698,2,100,68,1.0,4.0,2,2,1,2,38.0,1,1125,158,855,107,4.76,4.86,4.71,4.9,4.9,4.88,4.79,0,5.88,3.6375861597263857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,8.449344457687724,1
94,838712,2,100,68,1.0,4.0,1,2,1,1,25.0,1,1125,5,216,0,4.66,4.78,4.5,4.87,4.9,4.85,4.7,0,1.46,3.2188758248682006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,9.61574074074074,1
95,842078,1,100,97,1.0,3.0,2,1,1,2,96.0,90,300,248,39,1,4.64,4.58,4.58,4.74,4.86,4.82,4.53,0,0.26,4.564348191467836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,9.871794871794872,0
96,846558,1,100,100,1.0,1.0,2,1,1,1,60.0,5,30,140,602,17,4.71,4.83,4.84,4.84,4.81,4.92,4.74,1,4.09,4.0943445622221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,8.252931323283082,0
97,847273,1,98,98,1.0,11.0,8,2,4,5,190.0,3,365,35,209,32,4.9,4.93,4.92,4.89,4.89,4.71,4.88,0,1.44,5.247024072160486,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,8.028985507246377,1
98,848480,1,100,98,0.0,15.0,8,2,3,3,300.0,2,1125,75,104,24,4.73,4.71,4.73,4.79,4.85,4.94,4.69,0,0.72,5.703782474656201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,8.588235294117647,1
99,862462,1,100,100,1.0,4.0,4,1,1,2,63.0,2,1125,279,475,76,4.77,4.78,4.8,4.89,4.93,4.89,4.72,1,3.28,4.143134726391533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,9.65750528541226,1
100,862752,4,10,0,0.0,1.0,1,1,1,1,40.0,2,6,0,125,0,4.96,4.97,4.99,4.95,4.98,4.88,4.93,0,0.93,3.6888794541139363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,17.123966942148762,1
101,471198,1,95,99,0.0,107.0,3,1,1,1,118.0,3,365,0,55,4,4.15,4.24,4.2,4.51,4.55,4.78,4.24,1,0.44,4.770684624465665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,7.074074074074074,1
102,471328,1,95,99,0.0,107.0,2,1,1,1,109.0,7,365,0,199,14,4.59,4.62,4.62,4.78,4.7,4.88,4.56,1,1.32,4.6913478822291435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,7.858585858585859,1
103,479718,3,100,82,0.0,2.0,2,2,1,1,76.0,1,30,89,26,9,4.63,4.35,4.48,4.92,4.96,4.56,4.68,0,0.17,4.330733340286331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,10.2,1
104,491070,0,0,75,0.0,2.0,2,1,1,1,76.0,90,1125,0,23,4,4.62,4.71,4.55,4.68,4.91,4.82,4.5,0,0.15,4.330733340286331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,9.130434782608695,1
105,502918,1,100,100,0.0,2.0,1,1,2,1,56.0,3,90,178,177,22,4.84,4.85,4.94,4.92,4.93,4.97,4.85,0,1.64,4.02535169073515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,12.28,1
106,506956,1,100,100,1.0,1.0,4,1,2,3,97.0,1,20,32,698,86,4.92,4.94,4.95,4.96,4.97,4.73,4.88,0,6.31,4.574710978503383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,7.976296296296296,1
107,507614,1,100,97,1.0,5.0,4,1,2,2,114.0,15,1124,265,48,13,4.85,4.85,4.83,4.94,4.98,4.96,4.79,0,0.31,4.736198448394496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,14.166666666666666,1
108,510973,2,100,20,0.0,1.0,1,2,1,3,67.0,1,730,365,21,2,5.0,4.95,4.95,4.95,4.9,5.0,4.9,0,0.22,4.204692619390966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,8.952380952380953,0
109,514917,0,0,0,0.0,2.0,1,1,1,1,30.0,4,40,253,26,0,4.79,4.73,4.58,4.88,4.96,4.5,4.88,0,0.17,3.4011973816621555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,10.538461538461538,1
110,522563,2,90,55,0.0,5.0,5,1,2,2,176.0,4,60,72,116,9,4.66,4.71,4.49,4.79,4.83,4.97,4.62,0,0.91,5.170483995038151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,9.637931034482758,1
111,864488,2,100,94,1.0,1.0,3,1,1,2,78.0,2,180,203,563,79,4.73,4.72,4.76,4.87,4.92,4.82,4.7,0,3.79,4.356708826689592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,9.449016100178891,1
113,871387,1,100,100,1.0,1.0,3,1,1,2,114.0,2,90,8,311,32,4.7,4.73,4.72,4.78,4.84,4.87,4.63,0,2.22,4.736198448394496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,8.29903536977492,1
114,874029,2,100,71,0.0,1.0,2,1,1,2,75.0,2,30,0,94,6,4.98,4.99,4.97,4.97,4.98,4.78,4.93,0,0.7,4.31748811353631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,11.97872340425532,1
115,874273,1,100,100,0.0,5.0,4,1,2,2,148.0,2,7,29,175,30,4.77,4.87,4.79,4.88,4.83,4.98,4.73,0,1.21,4.997212273764115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,9.68,0
116,874842,2,100,93,1.0,6.0,2,1,1,1,95.0,5,10,142,4,3,5.0,5.0,5.0,5.0,5.0,5.0,4.75,0,0.28,4.553876891600541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,15.5,0
117,886019,0,0,33,0.0,1.0,5,1,3,6,94.0,4,100,60,52,0,4.82,4.83,4.75,4.85,4.84,4.67,4.79,0,0.36,4.543294782270004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,10.403846153846152,0
118,888289,1,100,100,0.0,15.0,2,1,1,1,204.0,3,1125,0,517,67,4.88,4.84,4.92,4.92,4.94,4.87,4.71,0,3.55,5.318119993844216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,12.737254901960783,1
119,891946,0,0,0,0.0,1.0,2,1,1,1,80.0,2,21,0,6,0,4.67,4.67,4.67,5.0,5.0,5.0,5.0,0,0.04,4.382026634673881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,18.33333333333333,0
120,524003,1,100,84,1.0,1.0,2,1,1,1,81.0,2,1125,283,579,56,4.92,4.94,4.95,4.92,4.97,4.97,4.91,0,3.83,4.394449154672439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,13.661764705882351,1
121,526513,1,100,100,0.0,7.0,5,1,2,4,132.0,2,330,247,863,88,4.72,4.68,4.86,4.81,4.81,4.97,4.7,1,5.57,4.882801922586371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7.827262044653349,0
122,896209,1,100,100,0.0,4.0,3,1,1,4,65.0,2,30,0,101,15,4.7,4.74,4.84,4.84,4.87,4.67,4.66,1,0.69,4.174387269895637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7.544554455445544,1
123,903707,0,0,93,0.0,1.0,4,1,2,2,85.0,10,300,41,81,4,4.38,4.58,4.51,4.83,4.71,4.68,4.56,0,0.55,4.442651256490317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,9.395061728395062,1
124,904741,1,100,100,0.0,44.0,4,1,2,3,154.0,2,200,222,531,61,4.6,4.7,4.72,4.8,4.74,4.9,4.59,0,3.65,5.0369526024136295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7.217142857142857,1
125,904769,1,100,100,0.0,44.0,4,1,1,1,85.0,2,300,243,541,63,4.6,4.74,4.66,4.78,4.74,4.91,4.63,0,3.76,4.442651256490317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7.634328358208955,1
126,904775,1,100,100,0.0,44.0,6,2,2,3,222.0,2,65,239,482,55,4.6,4.68,4.68,4.77,4.72,4.93,4.62,0,3.35,5.402677381872279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7.061181434599156,1
127,914057,1,89,93,0.0,1.0,2,1,1,2,29.0,1,1125,0,224,90,4.89,4.88,4.91,4.88,4.83,4.75,4.9,0,1.88,3.367295829986474,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,7.26605504587156,1
128,923140,2,100,100,1.0,1.0,4,1,2,2,225.0,5,90,79,195,19,4.95,4.96,4.93,4.96,4.99,4.94,4.88,0,1.39,5.41610040220442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,17.46875,1
129,544736,0,0,83,1.0,2.0,1,1,1,1,32.0,3,90,71,99,13,4.81,4.85,4.86,4.9,4.91,4.8,4.76,0,0.69,3.4657359027997265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,9.622448979591836,1
130,552183,2,100,68,1.0,1.0,2,1,1,1,46.0,3,15,291,408,40,4.86,4.92,4.97,4.94,4.91,4.98,4.86,0,2.64,3.828641396489095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,11.296296296296296,0
131,560941,1,99,95,1.0,79.0,2,1,1,1,169.0,1,365,4,42,6,4.67,4.69,4.83,4.74,4.69,4.98,4.67,0,0.3,5.1298987149230735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6.5,1
132,565152,1,100,100,0.0,1.0,3,1,2,2,65.0,4,1125,0,261,29,4.39,4.52,4.55,4.7,4.69,4.71,4.39,1,2.01,4.174387269895637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,7.22007722007722,0
134,925250,1,100,100,0.0,15.0,2,1,1,1,67.0,1,1125,293,709,88,4.7,4.74,4.66,4.79,4.83,4.91,4.67,1,4.9,4.204692619390966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,8.055555555555555,1
135,938410,1,100,99,1.0,67.0,4,2,2,4,277.0,5,1125,334,33,5,4.79,4.88,4.7,4.75,4.76,5.0,4.66,1,0.24,5.6240175061873385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,9.87878787878788,0
136,948141,1,100,69,1.0,8.0,4,1,1,0,189.0,1,1125,322,280,5,4.61,4.75,4.56,4.72,4.78,4.89,4.54,0,1.97,5.241747015059643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,10.827956989247312,1
137,958020,3,88,0,0.0,1.0,4,1,1,1,73.0,7,60,268,284,0,4.83,4.94,4.8,4.91,4.94,4.87,4.8,0,1.96,4.290459441148391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,11.23943661971831,1
138,576487,2,95,97,1.0,1.0,8,1,2,6,86.0,1,600,120,777,129,4.76,4.82,4.81,4.86,4.9,4.76,4.68,0,5.14,4.454347296253507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,6.956692913385827,1
139,578731,1,94,99,1.0,12.0,4,1,2,3,126.0,2,1125,179,460,36,4.73,4.71,4.62,4.81,4.88,4.9,4.7,0,2.99,4.836281906951478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10.715536105032823,0
140,588518,1,100,96,1.0,1.0,2,1,1,1,214.0,4,60,216,83,15,4.94,4.95,4.89,4.95,4.99,4.99,4.78,0,0.65,5.365976015021851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,13.385542168674698,1
141,590710,2,100,100,1.0,4.0,1,1,1,1,47.0,4,1125,321,94,12,4.86,4.94,4.96,4.94,4.96,4.6,4.85,0,0.62,3.8501476017100584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,11.741935483870968,1
142,594298,1,100,98,0.0,15.0,4,1,2,2,145.0,1,1125,103,581,73,4.67,4.71,4.75,4.8,4.81,4.94,4.67,0,3.84,4.976733742420574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,9.555944055944057,1
143,983410,1,100,88,0.0,1.0,4,1,0,1,73.0,5,1125,277,603,73,4.66,4.75,4.56,4.89,4.9,4.91,4.61,0,4.15,4.290459441148391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,6.514190317195325,1
144,1053180,2,100,98,1.0,1.0,5,1,2,4,136.0,2,1125,298,364,46,4.88,4.92,4.82,4.89,4.89,4.79,4.85,0,2.56,4.912654885736052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,9.03581267217631,1
145,1053662,2,100,13,0.0,1.0,1,1,1,1,64.0,1,60,33,21,1,5.0,4.9,4.95,5.0,5.0,4.95,4.95,0,0.15,4.1588830833596715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,9.571428571428571,1
146,1055724,4,0,17,0.0,1.0,2,2,1,1,47.0,2,1125,108,35,0,4.86,4.86,4.86,4.89,4.86,4.94,4.74,0,0.41,3.8501476017100584,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,7.885714285714286,1
147,1057560,2,100,69,0.0,1.0,8,2,3,5,143.0,3,120,14,322,39,4.64,4.73,4.77,4.83,4.84,4.95,4.71,0,2.24,4.962844630259907,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,8.782608695652174,1
148,1569343,1,100,100,0.0,1.0,4,1,1,2,108.0,5,1125,0,109,17,4.44,4.55,4.51,4.67,4.63,4.84,4.4,1,0.79,4.68213122712422,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,7.110091743119266,1
149,1579108,1,100,100,1.0,1.0,4,1,1,1,86.0,2,1125,65,218,57,4.84,4.89,4.72,4.94,4.93,4.97,4.71,1,1.83,4.454347296253507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7.592592592592593,0
150,1593044,1,91,62,0.0,2.0,4,2,2,3,209.0,1,1,363,35,3,4.66,4.74,4.54,4.71,4.89,4.76,4.53,0,0.29,5.342334251964811,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,6.285714285714286,0
151,1609815,2,100,84,1.0,1.0,2,1,1,1,57.0,2,30,213,241,49,4.83,4.83,4.89,4.9,4.91,4.91,4.78,0,1.77,4.04305126783455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,8.758474576271187,0
152,1621371,1,100,98,1.0,33.0,4,1,1,2,127.0,3,45,7,167,26,4.71,4.74,4.71,4.9,4.86,4.95,4.64,0,1.24,4.844187086458591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7.806060606060606,1
153,1065918,1,93,93,0.0,37.0,4,1,1,2,159.0,1,1125,264,559,13,4.2,4.39,4.51,4.56,4.68,4.81,4.26,1,3.9,5.0689042022202315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,6.822784810126582,1
154,1067941,2,89,51,1.0,6.0,4,2,2,2,119.0,1,27,62,74,10,4.49,4.51,4.55,4.69,4.68,4.64,4.36,0,0.54,4.77912349311153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,6.698630136986301,0
155,1069174,1,100,95,1.0,1.0,2,1,1,1,108.0,2,90,289,332,44,4.62,4.49,4.67,4.8,4.87,4.96,4.52,0,2.31,4.68213122712422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,9.778115501519755,0
156,1079119,2,100,96,1.0,3.0,2,1,1,2,143.0,5,365,318,49,13,4.82,4.84,4.8,4.96,4.9,4.88,4.57,0,0.34,4.962844630259907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,8.755102040816327,1
157,1082942,1,100,100,1.0,7.0,2,1,1,2,83.0,30,330,199,109,24,4.93,4.94,4.94,4.93,4.98,4.92,4.87,0,0.95,4.418840607796598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,14.155963302752294,1
158,1085217,4,0,0,0.0,1.0,1,1,1,1,34.0,60,1125,364,31,0,4.86,4.81,4.9,4.84,4.97,4.9,4.81,0,0.22,3.5263605246161616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,14.774193548387096,1
159,1085898,2,100,64,1.0,11.0,4,1,1,2,122.0,5,60,70,40,9,4.93,4.8,5.0,4.9,4.88,4.95,4.88,0,0.31,4.804021044733257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,14.325,1
160,1086060,1,100,100,1.0,3.0,2,1,1,1,91.0,4,300,7,81,31,4.94,4.94,4.94,4.98,4.98,5.0,4.94,0,0.68,4.51085950651685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,11.62962962962963,1
161,1622564,1,100,98,1.0,33.0,4,2,2,2,149.0,4,120,0,185,28,4.7,4.7,4.67,4.81,4.79,4.94,4.54,0,1.36,5.003946305945459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,8.320652173913043,1
162,1623202,1,82,84,0.0,7.0,5,2,2,3,108.0,3,30,75,99,16,4.83,4.9,4.92,4.87,4.96,4.84,4.77,0,1.16,4.68213122712422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,7.938775510204081,1
163,1628485,1,99,83,0.0,117.0,4,1,1,2,151.0,1,360,365,213,13,4.66,4.64,4.67,4.84,4.77,4.97,4.69,0,1.53,5.017279836814924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,11.086124401913876,1
164,1636170,2,98,86,1.0,8.0,5,1,2,4,189.0,2,1125,320,80,10,4.63,4.63,4.8,4.83,4.71,4.9,4.66,0,0.59,5.241747015059643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,8.75,1
165,1086124,2,100,64,1.0,11.0,3,1,1,2,100.0,5,20,43,36,5,4.89,4.75,4.92,4.89,4.86,5.0,4.72,0,0.26,4.605170185988092,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,8.916666666666666,1
166,1087049,2,100,64,1.0,11.0,8,2,3,4,202.0,5,60,13,82,0,4.87,4.91,4.99,4.96,4.89,4.9,4.84,0,0.58,5.308267697401205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,13.037037037037036,1
167,1092467,1,100,98,0.0,15.0,2,1,1,1,73.0,2,1125,2,178,62,4.5,4.65,4.55,4.79,4.82,4.81,4.49,0,1.24,4.290459441148391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,9.282485875706216,0
168,1092967,0,0,24,0.0,4.0,2,1,1,1,110.0,31,365,89,99,3,4.58,4.76,4.48,4.92,4.98,4.93,4.57,0,0.8,4.700480365792417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,9.04040404040404,1
169,1106495,1,100,64,0.0,7.0,3,1,1,1,70.0,2,365,82,282,20,4.26,4.47,4.16,4.52,4.52,4.81,4.22,0,1.96,4.248495242049359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,6.498220640569395,1
170,1112289,1,100,0,0.0,4.0,1,0,1,1,33.0,180,730,315,89,1,4.88,4.94,4.92,4.91,4.93,4.34,4.85,0,0.62,3.4965075614664802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,11.375,0
171,1121429,1,100,100,0.0,1.0,2,1,0,2,75.0,4,1125,10,347,36,4.62,4.73,4.55,4.77,4.74,4.91,4.58,1,2.41,4.31748811353631,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,7.846376811594203,1
173,1639471,1,99,83,0.0,117.0,6,1,1,2,99.0,1,360,166,216,12,4.46,4.4,4.5,4.71,4.72,4.91,4.47,0,1.55,4.59511985013459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,10.644859813084112,1
174,1644183,1,100,100,1.0,1.0,1,1,2,1,26.0,15,60,171,59,6,4.95,4.95,4.93,5.0,4.95,4.85,4.92,0,0.53,3.258096538021482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,12.551724137931034,1
175,1644403,1,100,100,1.0,13.0,3,1,0,2,82.0,1,22,23,416,54,4.73,4.8,4.79,4.85,4.84,4.92,4.71,1,2.99,4.406719247264253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,9.33495145631068,1
176,1665067,1,100,100,1.0,5.0,1,2,1,1,26.0,28,1125,1,21,1,4.95,4.95,4.9,4.95,5.0,4.76,4.95,0,0.17,3.258096538021482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,11.761904761904765,0
177,1680271,1,99,100,1.0,32.0,2,0,1,1,112.0,1,365,340,515,36,4.77,4.75,4.83,4.82,4.89,4.92,4.69,1,3.69,4.718498871295094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,10.157894736842104,1
178,1130775,2,100,86,0.0,8.0,1,1,0,1,39.0,150,1125,1,4,2,4.75,4.5,4.25,4.75,4.75,5.0,3.75,0,0.12,3.6635616461296463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5.75,0
180,1146228,0,0,0,0.0,1.0,2,1,1,2,93.0,3,30,157,42,0,4.57,4.48,4.57,4.76,4.81,4.9,4.57,0,0.32,4.532599493153256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,8.452380952380953,0
